id,event_id,latitude,longitude,type,area,date_time,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,owner,sf_event_guid,sf_server,sf_stream_name
SF11C191675017470109760,SF11E1108696,64.967,-155.717,WF,165.597808113,201506290000Z,10.0,Unknown,,Unknown,02290,2810001000,0.3,0.5,1.5,2.0,0.0,0.0,0.7,0.02,0.5,5.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,13.6042278672,11.4955504404,4.44666381029,12.3999222702,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6965576983.607819,60.271162,71.11996600000003,715.9909169999996,7391.046371999997,34.634827,7.846895,11.713907999999998,4.792741000000002,168.3875479999999,White spruce forest,9.69,http://playground.dri.edu/smartfire/events/aaf98e56-5b46-4961-94c5-e980f870b52f,101,,aaf98e56-5b46-4961-94c5-e980f870b52f,playground.dri.edu,realtime
SF11C191675017470109760,SF11E1108696,64.967,-155.717,WF,165.597808113,201506300000Z,10.0,Unknown,,Unknown,02290,2810001000,0.3,0.5,1.5,2.0,0.0,0.0,0.7,0.02,0.5,5.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,13.6042278672,11.4955504404,4.44666381029,12.3999222702,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,6965576983.607819,60.271162,71.11996600000003,715.9909169999996,7391.046371999997,34.634827,7.846895,11.713907999999998,4.792741000000002,168.3875479999999,White spruce forest,9.69,http://playground.dri.edu/smartfire/events/aaf98e56-5b46-4961-94c5-e980f870b52f,101,,aaf98e56-5b46-4961-94c5-e980f870b52f,playground.dri.edu,realtime
SF11C191681614862943830,SF11E1108784,45.439,-115.594,WF,1.13552782706,201506290000Z,10.0,ID,,USA,16049,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,976192.5949870001,0.23926900000000004,0.28233400000000014,2.7356769999999995,34.84220099999999,0.13485,0.04184400000000001,0.044985000000000004,0.021946999999999994,0.6466869999999997,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/865dcb17-25d2-49c7-a8bb-de93e3df5c60,52,,865dcb17-25d2-49c7-a8bb-de93e3df5c60,playground.dri.edu,realtime
SF11C191681614862943830,SF11E1108784,45.439,-115.594,WF,1.13552782706,201506300000Z,10.0,ID,,USA,16049,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,976192.5949870001,0.23926900000000004,0.28233400000000014,2.7356769999999995,34.84220099999999,0.13485,0.04184400000000001,0.044985000000000004,0.021946999999999994,0.6466869999999997,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/865dcb17-25d2-49c7-a8bb-de93e3df5c60,52,,865dcb17-25d2-49c7-a8bb-de93e3df5c60,playground.dri.edu,realtime
SF11C191682519593269000,SF11E1108766,33.639,-109.071,WF,2.86333664573,201506290000Z,10.0,AZ,,USA,04011,2810001000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,7.0,8.0,9.0,12.0,80.0,40.0,3.78815678699,0.70582479642,0.433066580247,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1808768.066175,0.13313700000000003,0.15710100000000005,1.4632049999999994,22.431421000000014,0.07357200000000003,0.02921000000000001,0.024195,0.01382699999999999,0.34779000000000015,Pinyon - Juniper forest,1.28,http://playground.dri.edu/smartfire/events/52ec6ef2-1f18-4c51-a6ac-f724616199e3,210,,52ec6ef2-1f18-4c51-a6ac-f724616199e3,playground.dri.edu,realtime
SF11C191682519593269000,SF11E1108766,33.639,-109.071,WF,2.86333664573,201506300000Z,10.0,AZ,,USA,04011,2810001000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,7.0,8.0,9.0,12.0,80.0,40.0,3.78815678699,0.70582479642,0.433066580247,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1808768.066175,0.13313700000000003,0.15710100000000005,1.4632049999999994,22.431421000000014,0.07357200000000003,0.02921000000000001,0.024195,0.01382699999999999,0.34779000000000015,Pinyon - Juniper forest,1.28,http://playground.dri.edu/smartfire/events/52ec6ef2-1f18-4c51-a6ac-f724616199e3,210,,52ec6ef2-1f18-4c51-a6ac-f724616199e3,playground.dri.edu,realtime
SF11C19168566852899750,SF11E1108611,45.101,-114.891,WF,0.0584462851863,201506290000Z,10.0,ID,,USA,16085,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,120.13265,0.00031299999999999996,0.00036399999999999996,0.0031669999999999997,0.063562,0.00016799999999999996,9.599999999999999e-05,4.9000000000000005e-05,3.5999999999999994e-05,0.0007650000000000001,Sagebrush Shrubland - Sparse,0.0,http://playground.dri.edu/smartfire/events/9d87f626-7afb-48d5-a9be-c0c988989568,60,,9d87f626-7afb-48d5-a9be-c0c988989568,playground.dri.edu,realtime
SF11C19168566852899750,SF11E1108611,45.101,-114.891,WF,0.0584462851863,201506300000Z,10.0,ID,,USA,16085,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,120.13265,0.00031299999999999996,0.00036399999999999996,0.0031669999999999997,0.063562,0.00016799999999999996,9.599999999999999e-05,4.9000000000000005e-05,3.5999999999999994e-05,0.0007650000000000001,Sagebrush Shrubland - Sparse,0.0,http://playground.dri.edu/smartfire/events/9d87f626-7afb-48d5-a9be-c0c988989568,60,,9d87f626-7afb-48d5-a9be-c0c988989568,playground.dri.edu,realtime
SF11C19168584729622980,SF11E1108621,45.111,-115.144,WF,0.0551992693426,201506290000Z,10.0,ID,,USA,16085,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2306.909599,0.011634999999999993,0.013727999999999999,0.13299099999999994,1.6937199999999994,0.006554000000000004,0.0020360000000000005,0.0021930000000000005,0.001063999999999999,0.031427000000000004,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/199572c4-462a-4fb5-a1fe-5d27a2fba811,52,,199572c4-462a-4fb5-a1fe-5d27a2fba811,playground.dri.edu,realtime
SF11C19168584729622980,SF11E1108621,45.111,-115.144,WF,0.0551992693426,201506300000Z,10.0,ID,,USA,16085,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2306.909599,0.011634999999999993,0.013727999999999999,0.13299099999999994,1.6937199999999994,0.006554000000000004,0.0020360000000000005,0.0021930000000000005,0.001063999999999999,0.031427000000000004,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/199572c4-462a-4fb5-a1fe-5d27a2fba811,52,,199572c4-462a-4fb5-a1fe-5d27a2fba811,playground.dri.edu,realtime
SF11C191694421233009890,SF11E1108667,62.086,-145.039,WF,0.0993586848678,201506290000Z,10.0,Unknown,,Unknown,02261,2810001000,0.3,0.5,1.5,2.0,0.0,0.0,0.7,0.02,0.5,5.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,13.6042278672,11.4955504404,4.44666381029,12.3999222702,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,9234.822120000003,0.03616199999999999,0.04267000000000003,0.4295940000000001,4.434641999999998,0.020772,0.004707000000000004,0.007021000000000003,0.0028740000000000007,0.101041,White spruce forest,9.69,http://playground.dri.edu/smartfire/events/8c67d37d-4dfe-4d70-bae7-35bb97f17dbe,101,,8c67d37d-4dfe-4d70-bae7-35bb97f17dbe,playground.dri.edu,realtime
SF11C191694421233009890,SF11E1108667,62.086,-145.039,WF,0.0993586848678,201506300000Z,10.0,Unknown,,Unknown,02261,2810001000,0.3,0.5,1.5,2.0,0.0,0.0,0.7,0.02,0.5,5.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,13.6042278672,11.4955504404,4.44666381029,12.3999222702,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,9234.822120000003,0.03616199999999999,0.04267000000000003,0.4295940000000001,4.434641999999998,0.020772,0.004707000000000004,0.007021000000000003,0.0028740000000000007,0.101041,White spruce forest,9.69,http://playground.dri.edu/smartfire/events/8c67d37d-4dfe-4d70-bae7-35bb97f17dbe,101,,8c67d37d-4dfe-4d70-bae7-35bb97f17dbe,playground.dri.edu,realtime
SF11C191705721233126960,SF11E1108549,34.238,-110.155,WF,0.0993586848167,201506290000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3443.8156129999998,0.014131000000000005,0.016667999999999992,0.16733599999999998,1.7621520000000008,0.008110999999999995,0.001895999999999999,0.002739000000000001,0.001132999999999999,0.039372000000000004,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/d2cfed72-28e1-46f4-bee4-790d67ffc93c,27,,d2cfed72-28e1-46f4-bee4-790d67ffc93c,playground.dri.edu,realtime
SF11C191705721233126960,SF11E1108549,34.238,-110.155,WF,0.0993586848167,201506300000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3443.8156129999998,0.014131000000000005,0.016667999999999992,0.16733599999999998,1.7621520000000008,0.008110999999999995,0.001895999999999999,0.002739000000000001,0.001132999999999999,0.039372000000000004,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/d2cfed72-28e1-46f4-bee4-790d67ffc93c,27,,d2cfed72-28e1-46f4-bee4-790d67ffc93c,playground.dri.edu,realtime
SF11C191707621233126960,SF11E1108422,34.223,-110.119,WF,0.0993586848167,201506290000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3443.8156129999998,0.014131000000000005,0.016667999999999992,0.16733599999999998,1.7621520000000008,0.008110999999999995,0.001895999999999999,0.002739000000000001,0.001132999999999999,0.039372000000000004,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/aaaf496f-1143-4c52-b72f-058b69dda5fc,27,,aaaf496f-1143-4c52-b72f-058b69dda5fc,playground.dri.edu,realtime
SF11C191707621233126960,SF11E1108422,34.223,-110.119,WF,0.0993586848167,201506300000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,3443.8156129999998,0.014131000000000005,0.016667999999999992,0.16733599999999998,1.7621520000000008,0.008110999999999995,0.001895999999999999,0.002739000000000001,0.001132999999999999,0.039372000000000004,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/aaaf496f-1143-4c52-b72f-058b69dda5fc,27,,aaaf496f-1143-4c52-b72f-058b69dda5fc,playground.dri.edu,realtime
SF11C191708414862945440,SF11E1108818,35.158,-111.66,WF,0.14194097831,201506290000Z,10.0,AZ,,USA,04005,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,7028.270828999999,0.02018999999999999,0.023823999999999998,0.23904700000000004,2.5173549999999985,0.011579999999999998,0.0027050000000000004,0.003909000000000002,0.0016179999999999988,0.05624800000000001,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/e42c32f9-ac62-4d7f-a3f9-62173d1a5435,27,,e42c32f9-ac62-4d7f-a3f9-62173d1a5435,playground.dri.edu,realtime
SF11C191708414862945440,SF11E1108818,35.158,-111.66,WF,0.14194097831,201506300000Z,10.0,AZ,,USA,04005,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,7028.270828999999,0.02018999999999999,0.023823999999999998,0.23904700000000004,2.5173549999999985,0.011579999999999998,0.0027050000000000004,0.003909000000000002,0.0016179999999999988,0.05624800000000001,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/e42c32f9-ac62-4d7f-a3f9-62173d1a5435,27,,e42c32f9-ac62-4d7f-a3f9-62173d1a5435,playground.dri.edu,realtime
SF11C191718819109849730,SF11E1109620,37.193,-107.1,WF,0.0735990257903,201506290000Z,10.0,CO,,USA,08007,2810001000,1.0,1.1,1.9,1.9,0.0,0.0,0.32,0.1,0.0,1.5,0.05,7.0,8.0,9.0,12.0,80.0,40.0,17.040104159,6.09313799262,1.48402361475,6.1740855228,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5609.731586,0.018394999999999998,0.02171000000000002,0.20715600000000006,2.845355999999999,0.010283999999999991,0.0035270000000000006,0.003413000000000001,0.0017669999999999993,0.049069000000000015,Gambel oak - bigtooth maple forest,18.44,http://playground.dri.edu/smartfire/events/355004f1-5491-4966-8941-2320bea0d423,216,,355004f1-5491-4966-8941-2320bea0d423,playground.dri.edu,realtime
SF11C191718819109849730,SF11E1109620,37.193,-107.1,WF,0.0735990257903,201506300000Z,10.0,CO,,USA,08007,2810001000,1.0,1.1,1.9,1.9,0.0,0.0,0.32,0.1,0.0,1.5,0.05,7.0,8.0,9.0,12.0,80.0,40.0,17.040104159,6.09313799262,1.48402361475,6.1740855228,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5609.731586,0.018394999999999998,0.02171000000000002,0.20715600000000006,2.845355999999999,0.010283999999999991,0.0035270000000000006,0.003413000000000001,0.0017669999999999993,0.049069000000000015,Gambel oak - bigtooth maple forest,18.44,http://playground.dri.edu/smartfire/events/355004f1-5491-4966-8941-2320bea0d423,216,,355004f1-5491-4966-8941-2320bea0d423,playground.dri.edu,realtime
SF11C191721619109849730,SF11E1108297,33.379,-107.893,WF,2.75996346855,201506290000Z,10.0,NM,,USA,35051,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2657312.4097490003,0.39259199999999994,0.4632659999999998,4.6482090000000005,48.948354999999964,0.22521799999999995,0.052676000000000014,0.07607699999999998,0.03164100000000002,1.0936559999999989,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/25f7d5b0-25e1-4deb-a872-d506c918a400,27,,25f7d5b0-25e1-4deb-a872-d506c918a400,playground.dri.edu,realtime
SF11C191721619109849730,SF11E1108297,33.379,-107.893,WF,2.75996346855,201506300000Z,10.0,NM,,USA,35051,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2657312.4097490003,0.39259199999999994,0.4632659999999998,4.6482090000000005,48.948354999999964,0.22521799999999995,0.052676000000000014,0.07607699999999998,0.03164100000000002,1.0936559999999989,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/25f7d5b0-25e1-4deb-a872-d506c918a400,27,,25f7d5b0-25e1-4deb-a872-d506c918a400,playground.dri.edu,realtime
SF11C191722310616390750,SF11E1094524,34.299,-110.889,WF,0.198717369633,201506290000Z,10.0,AZ,,USA,04007,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,13775.357918,0.028266999999999997,0.033347999999999996,0.334668,3.524290000000002,0.01621299999999999,0.003783000000000001,0.005483000000000004,0.0022720000000000006,0.07874300000000001,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/8d73b8bd-d20d-4fe5-b58b-e6f8487b8230,27,,8d73b8bd-d20d-4fe5-b58b-e6f8487b8230,playground.dri.edu,realtime
SF11C191722310616390750,SF11E1094524,34.299,-110.889,WF,0.198717369633,201506300000Z,10.0,AZ,,USA,04007,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,13775.357918,0.028266999999999997,0.033347999999999996,0.334668,3.524290000000002,0.01621299999999999,0.003783000000000001,0.005483000000000004,0.0022720000000000006,0.07874300000000001,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/8d73b8bd-d20d-4fe5-b58b-e6f8487b8230,27,,8d73b8bd-d20d-4fe5-b58b-e6f8487b8230,playground.dri.edu,realtime
SF11C191723312739668210,SF11E1108720,34.851,-111.606,WF,0.165597808028,201506290000Z,10.0,AZ,,USA,04005,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,9566.186187000001,0.023546999999999988,0.027785000000000004,0.2788910000000001,2.9369119999999995,0.013512,0.0031630000000000004,0.004560000000000002,0.0018929999999999989,0.06561999999999996,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/82f55640-a479-448b-a4cf-766874897b66,27,,82f55640-a479-448b-a4cf-766874897b66,playground.dri.edu,realtime
SF11C191723312739668210,SF11E1108720,34.851,-111.606,WF,0.165597808028,201506300000Z,10.0,AZ,,USA,04005,2810001000,0.2,0.3,1.0,2.0,0.0,0.0,1.67,0.45,9.0,0.3,0.05,7.0,8.0,9.0,12.0,80.0,40.0,5.5972371986,2.43499722745,3.6789544583,6.5753015643e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,9566.186187000001,0.023546999999999988,0.027785000000000004,0.2788910000000001,2.9369119999999995,0.013512,0.0031630000000000004,0.004560000000000002,0.0018929999999999989,0.06561999999999996,Ponderosa pine - Two-needle pine - Juniper forest,3.5,http://playground.dri.edu/smartfire/events/82f55640-a479-448b-a4cf-766874897b66,27,,82f55640-a479-448b-a4cf-766874897b66,playground.dri.edu,realtime
SF11C191723412739668210,SF11E1108335,35.062,-111.692,WF,0.165597808028,201506290000Z,10.0,AZ,,USA,04005,2810001000,0.1,0.5,0.9,0.4,1.2,0.0,0.1,0.09,0.7,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,7.67660850476,1.19991285968,0.525586274737,0.000770502739946,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,12166.648785000001,0.014004999999999993,0.016517000000000004,0.15124700000000008,2.4948420000000002,0.007677000000000005,0.0033360000000000004,0.002502000000000001,0.0015189999999999989,0.03604100000000003,Interior ponderosa pine forest,7.24,http://playground.dri.edu/smartfire/events/2a96dec8-1835-4e34-a69c-befcd0d24875,211,,2a96dec8-1835-4e34-a69c-befcd0d24875,playground.dri.edu,realtime
SF11C191723412739668210,SF11E1108335,35.062,-111.692,WF,0.165597808028,201506300000Z,10.0,AZ,,USA,04005,2810001000,0.1,0.5,0.9,0.4,1.2,0.0,0.1,0.09,0.7,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,7.67660850476,1.19991285968,0.525586274737,0.000770502739946,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,12166.648785000001,0.014004999999999993,0.016517000000000004,0.15124700000000008,2.4948420000000002,0.007677000000000005,0.0033360000000000004,0.002502000000000001,0.0015189999999999989,0.03604100000000003,Interior ponderosa pine forest,7.24,http://playground.dri.edu/smartfire/events/2a96dec8-1835-4e34-a69c-befcd0d24875,211,,2a96dec8-1835-4e34-a69c-befcd0d24875,playground.dri.edu,realtime
SF11C191726921233244030,SF11E1108782,62.561,-141.836,WF,0.0993586848173,201506290000Z,10.0,Unknown,,Unknown,02240,2810001000,0.2,0.3,1.0,1.0,0.0,0.0,0.32,0.03,1.0,35.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,35.2326563131,95.1300759274,27.3246358564,133.402166722,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,33853.044174999995,0.22770099999999996,0.268693,2.806102000000001,22.71288400000001,0.133352,0.019508000000000008,0.045686000000000025,0.015348999999999986,0.6568000000000002,Black spruce / sphagnum moss forest,0.56,http://playground.dri.edu/smartfire/events/fd75bdb8-8301-4136-b857-56a6b279ca70,88,,fd75bdb8-8301-4136-b857-56a6b279ca70,playground.dri.edu,realtime
SF11C191726921233244030,SF11E1108782,62.561,-141.836,WF,0.0993586848173,201506300000Z,10.0,Unknown,,Unknown,02240,2810001000,0.2,0.3,1.0,1.0,0.0,0.0,0.32,0.03,1.0,35.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,35.2326563131,95.1300759274,27.3246358564,133.402166722,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,33853.044174999995,0.22770099999999996,0.268693,2.806102000000001,22.71288400000001,0.133352,0.019508000000000008,0.045686000000000025,0.015348999999999986,0.6568000000000002,Black spruce / sphagnum moss forest,0.56,http://playground.dri.edu/smartfire/events/fd75bdb8-8301-4136-b857-56a6b279ca70,88,,fd75bdb8-8301-4136-b857-56a6b279ca70,playground.dri.edu,realtime
SF11C19175834246556530,SF11E1108403,46.123,-114.925,WF,0.496793424084,201506290000Z,10.0,ID,,USA,16049,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,186850.436389,0.10467399999999996,0.12352499999999994,1.1968579999999995,15.243464000000001,0.059003999999999966,0.01831300000000001,0.019687000000000007,0.009598999999999991,0.28293,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/5de2f318-7479-43e0-8166-c07fc0124cfa,52,,5de2f318-7479-43e0-8166-c07fc0124cfa,playground.dri.edu,realtime
SF11C19175834246556530,SF11E1108403,46.123,-114.925,WF,0.496793424084,201506300000Z,10.0,ID,,USA,16049,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,186850.436389,0.10467399999999996,0.12352499999999994,1.1968579999999995,15.243464000000001,0.059003999999999966,0.01831300000000001,0.019687000000000007,0.009598999999999991,0.28293,Douglas-fir - ponderosa pine forest,13.52,http://playground.dri.edu/smartfire/events/5de2f318-7479-43e0-8166-c07fc0124cfa,52,,5de2f318-7479-43e0-8166-c07fc0124cfa,playground.dri.edu,realtime
SF11C19175842123278380,SF11E1108903,34.487,-110.653,WF,0.993586848167,201506290000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,7.0,8.0,9.0,12.0,80.0,40.0,3.78815678699,0.70582479642,0.433066580247,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,217793.79308400003,0.046196000000000015,0.05451000000000001,0.5077409999999998,7.783805000000001,0.025528999999999993,0.010135999999999989,0.00839999999999999,0.004794000000000005,0.12068199999999996,Pinyon - Juniper forest,1.28,http://playground.dri.edu/smartfire/events/addfd272-36d3-4774-853c-e6fe4c720194,210,,addfd272-36d3-4774-853c-e6fe4c720194,playground.dri.edu,realtime
SF11C19175842123278380,SF11E1108903,34.487,-110.653,WF,0.993586848167,201506300000Z,10.0,AZ,,USA,04017,2810001000,0.2,0.4,1.0,0.3,0.0,0.0,0.54,0.09,0.4,0.2,0.01,7.0,8.0,9.0,12.0,80.0,40.0,3.78815678699,0.70582479642,0.433066580247,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,217793.79308400003,0.046196000000000015,0.05451000000000001,0.5077409999999998,7.783805000000001,0.025528999999999993,0.010135999999999989,0.00839999999999999,0.004794000000000005,0.12068199999999996,Pinyon - Juniper forest,1.28,http://playground.dri.edu/smartfire/events/addfd272-36d3-4774-853c-e6fe4c720194,210,,addfd272-36d3-4774-853c-e6fe4c720194,playground.dri.edu,realtime
