id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs,fccs_number
WF1,Wildfires,35.989,-99.011,WF,1.0,201608010000Z,10.0,OK,USA,40043,2810001000,0.2,0.8,3.5,0.5,0.5,0.0,1.15,0.18,12.0,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,19.6976867952,7.07855377813,6.96371850132,5.57278,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1199711.8042710002,0.37660000000000005,0.44437999999999994,4.360342999999996,52.02734500000002,0.213605,0.06040100000000003,0.071574,0.03304700000000002,1.0289820000000007,Black cottonwood - Douglas-fir - Quaking aspen,28.68,1,1
WF10,Wildfires,46.977,-123.117,WF,1.0,201608010000Z,10.0,WA,USA,53067,2810001000,1.3,1.0,1.0,5.0,35.0,5.0,0.72,0.22,17.0,5.0,0.13,7.0,8.0,9.0,12.0,80.0,40.0,34.2736673761,38.7199144088,45.0671188012,56.5561741835,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2530354.4726149994,1.6407420000000006,1.9360829999999998,20.036921999999997,173.06934300000003,0.956359,0.15889199999999998,0.32663400000000004,0.11556099999999998,4.695362000000002,Western hemlock - Douglas-fir - Sitka spruce forest,25.78,10,10
WF107,Wildfires,44.020196,-70.55806,WF,1.0,201608010000Z,10.0,ME,USA,23005,2810001000,0.1,0.7,0.5,0.1,0.0,0.0,0.6,0.02,0.2,3.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,9.72438127066,13.4822293716,20.8402446892,33.0520471787,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,776009.3577020001,0.6405809999999998,0.7558810000000001,7.896540000000002,63.766613,0.37520600000000004,0.05464,0.128569,0.04309700000000001,1.8482089999999995,Pitch pine / Scrub oak forest,2.64,107,107
WF11,Wildfires,47.412,-123.824,WF,1.0,201608010000Z,10.0,WA,USA,53027,2810001000,1.0,2.0,4.0,5.0,5.0,5.0,0.49,0.19,15.0,1.25,0.06,7.0,8.0,9.0,12.0,80.0,40.0,21.2523596517,12.807631697,11.3614979326,4.6664177402,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1378654.516286,0.5561129999999996,0.6562159999999994,6.596965999999998,68.68065100000003,0.3193389999999998,0.07334200000000002,0.107947,0.04448100000000001,1.5517790000000007,Douglas-fir / Western hemlock - Sitka spruce forest,12.35,11,11
WF110,Wildfires,44.804,-84.561,WF,1.0,201608010000Z,10.0,MI,USA,26039,2810001000,0.4,0.5,1.0,1.0,5.0,0.0,0.15,0.1,1.5,1.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,14.7774453249,6.74011556976,6.37578082987,8.76752141586,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,923517.179861,0.3253979999999999,0.3839690000000001,3.812797,42.622377000000014,0.18568599999999993,0.04764700000000001,0.06250099999999999,0.027322999999999993,0.8983359999999998,American beech - Yellow birch - Sugar maple forest,19.14,110,110
WF114,Wildfires,34.13,-85.804,WF,1.0,201608010000Z,10.0,AL,USA,01019,2810001000,0.2,0.7,0.4,0.3,0.5,0.0,0.35,0.16,0.5,2.0,0.04,7.0,8.0,9.0,12.0,80.0,40.0,7.33179467866,3.18071736231,1.12529681591,3.01428,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,454742.442921,0.12493800000000002,0.14742199999999997,1.430465999999999,18.089002999999977,0.070467,0.021645000000000005,0.02351400000000001,0.01140199999999999,0.3380949999999999,Virginia pine - Pitch pine -  Shortleaf pine forest,4.68,114,114
WF12,Wildfires,45.408791,-121.712355,WF,1.0,201608010000Z,10.0,OR,USA,41027,2810001000,0.3,0.6,1.1,0.6,4.5,7.0,0.01,0.04,9.1,1.4,0.02,7.0,8.0,9.0,12.0,80.0,40.0,15.539664391,11.0007803034,9.50106008298,8.15607841827,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1036504.1051859999,0.45363100000000006,0.535283,5.4174299999999995,54.15558,0.2613860000000001,0.056189,0.08857099999999994,0.03529400000000001,1.2731899999999998,Mountain hemlock - Red fir - Lodgepole pine - White pine forest,16.21,12,12
WF123,Wildfires,32.734,-87.042,WF,1.0,201608010000Z,10.0,AL,USA,01105,2810001000,0.6,1.2,1.6,1.5,1.8,0.0,1.31,0.04,0.8,2.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,17.6135521516,2.10480130736,0.64029029077,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1008557.2615489999,0.1738580000000001,0.20514400000000005,1.8410379999999997,32.878390000000046,0.09435899999999997,0.04511300000000003,0.030610000000000012,0.01994300000000001,0.43993000000000004,White oak - Northern red oak - Black oak - Hickory forest,19.35,123,123
WF129,Wildfires,40.92,-82.542,WF,1.0,201608010000Z,10.0,OH,USA,39139,2810001000,0.1,0.2,1.5,1.5,1.5,0.0,0.79,0.09,1.0,1.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,15.9410594344,2.49721446165,1.24619549334,0.179982431909,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,921219.7140419999,0.17825100000000002,0.21034100000000008,1.9303190000000006,31.50742199999998,0.09779699999999998,0.04197000000000003,0.031988000000000016,0.019287000000000012,0.459785,Green Ash - American Elm Forest,24.7,129,129
WF131,Wildfires,34.675,-98.552,WF,1.0,201608010000Z,10.0,OK,USA,40031,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.39,0.0,0.0,0.92,7.0,8.0,9.0,12.0,80.0,40.0,4.1917005235,0.254345822091,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,236744.59272500002,0.03474499999999999,0.040997,0.354409,7.269369999999999,0.018516,0.010381000000000001,0.005925000000000001,0.004352999999999999,0.085157,Bluestem - Indian grass - Switchgrass grassland,0.64,131,131
WF133,Wildfires,35.266,-95.847,WF,1.0,201608010000Z,10.0,OK,USA,40091,2810001000,0.4,0.2,0.0,0.0,0.0,0.0,0.27,2.1,0.0,0.0,0.9,7.0,8.0,9.0,12.0,80.0,40.0,4.36173040274,0.282764928614,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,246588.575162,0.03645500000000001,0.043024999999999994,0.372582,7.589446000000001,0.019453,0.010813,0.006224999999999999,0.0045460000000000006,0.08949800000000001,Tall fescue - Foxtail - Purple bluestem grassland,0.54,133,133
WF135,Wildfires,37.512447,-88.443035,WF,1.0,201608010000Z,10.0,IL,USA,17151,2810001000,0.2,0.4,0.8,0.0,0.0,0.0,0.2,1.25,0.0,0.2,0.25,7.0,8.0,9.0,12.0,80.0,40.0,3.56799292991,0.310646728147,0.0915385216292,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,202776.508473,0.03265900000000003,0.03854000000000004,0.340621,6.4459969999999975,0.017595000000000006,0.008994999999999989,0.005670000000000004,0.003892,0.08158100000000007,Eastern redcedar - Oak / Bluestem savanna,1.9,135,135
WF138,Wildfires,47.371604,-94.953984,WF,1.0,201608010000Z,10.0,MN,USA,27057,2810001000,0.9,1.5,1.9,4.8,5.2,0.0,0.32,0.08,3.5,1.8,0.03,7.0,8.0,9.0,12.0,80.0,40.0,17.3785572875,11.777035788,13.5176827943,16.7417098224,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1152398.9765040001,0.5465200000000004,0.644899,6.553945999999998,63.848821999999984,0.3155730000000001,0.06499700000000003,0.10709799999999998,0.041774,1.539455,Red pine - White pine forest,12.73,138,138
WF14,Wildfires,34.29,-117.244,WF,1.0,201608010000Z,10.0,CA,USA,06071,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,11.7942719333,1.16512999097,0.150224644381,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,672091.6726350001,0.10772500000000003,0.1271240000000001,1.123112,21.28873,0.058026000000000036,0.029730000000000013,0.01870200000000001,0.012839999999999989,0.26900399999999974,Black oak woodland,19.63,14,14
WF140,Wildfires,46.595931,-88.611838,WF,1.0,201608010000Z,10.0,MI,USA,26013,2810001000,0.3,0.3,0.1,0.4,0.0,0.0,0.91,0.58,0.1,1.5,0.14,7.0,8.0,9.0,12.0,80.0,40.0,8.20096933903,6.77207385728,8.70840914193,14.7200254652,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,566985.5724299998,0.31672399999999995,0.3737380000000001,3.835934,35.05716200000001,0.183833,0.033878,0.06259799999999996,0.023184999999999997,0.8998550000000004,Jack pine / Black spruce forest,5.86,140,140
WF142,Wildfires,47.322354,-95.292167,WF,1.0,201608010000Z,10.0,MN,USA,27029,2810001000,0.5,1.0,3.0,3.0,0.0,0.0,0.23,0.1,1.0,2.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,16.2151204297,10.3344305942,11.3382455733,16.9803457552,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1063733.0590519998,0.4779219999999999,0.5639419999999999,5.710750999999999,56.893098,0.2754659999999999,0.05889200000000002,0.09336699999999996,0.03709600000000001,1.3420340000000004,Trembling aspen - Paper birch forest,17.25,142,142
WF143,Wildfires,46.428,-87.935,WF,1.0,201608010000Z,10.0,MI,USA,26103,2810001000,0.4,0.6,1.3,2.0,2.0,0.0,1.76,0.43,0.3,2.0,0.07,7.0,8.0,9.0,12.0,80.0,40.0,23.5924571291,12.8510496915,16.7208832338,23.7884296188,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1510840.5300039998,0.6627280000000002,0.7820270000000001,7.8967399999999985,80.04460799999998,0.3814300000000001,0.08389500000000005,0.12913899999999998,0.05205499999999999,1.8564320000000005,Trembling aspen - Paper birch - White spruce - Balsam fir forest,25.29,143,143
WF147,Wildfires,44.310136,-87.682002,WF,1.0,201608010000Z,10.0,WI,USA,55071,2810001000,0.1,0.1,0.1,0.3,0.0,0.0,0.51,0.28,0.0,0.4,0.03,7.0,8.0,9.0,12.0,80.0,40.0,2.716517555,0.288690705816,0.068125856119,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,155104.17629300003,0.025714000000000015,0.030332000000000008,0.2699779999999999,4.978215000000003,0.013889999999999991,0.006887000000000004,0.004489000000000004,0.0030050000000000003,0.06460000000000003,Jack pine savanna,2.46,147,147
WF15,Wildfires,35.732,-118.595,WF,1.0,201608010000Z,10.0,CA,USA,06029,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,19.6723287039,18.7882566295,45.0571840567,54.4963606598,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1422024.155379,1.2027700000000001,1.419275,14.798456999999997,121.20141399999996,0.7038000000000004,0.10544600000000003,0.24100299999999988,0.08171499999999998,3.4644820000000003,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,15,15
WF154,Wildfires,37.704,-94.098,WF,1.0,201608010000Z,10.0,MO,USA,29217,2810001000,0.2,0.5,0.5,1.0,0.5,0.0,0.3,0.18,0.0,0.4,0.12,7.0,8.0,9.0,12.0,80.0,40.0,9.60228757358,1.10269103665,0.230934124429,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,549331.9588389999,0.09207800000000002,0.10864400000000003,0.969522,17.697717,0.04983100000000004,0.024436000000000003,0.016129000000000015,0.010714999999999992,0.23186900000000013,Bur oak savanna,13.51,154,154
WF155,Wildfires,44.165275,-71.466282,WF,1.0,201608010000Z,10.0,NH,USA,33009,2810001000,0.5,1.0,0.5,1.5,0.4,0.0,0.08,0.05,2.75,3.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,10.6997525081,16.3688396707,27.1441224189,40.4081555927,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,884389.1866829998,0.8002060000000001,0.94424,9.893593999999997,78.15170300000001,0.4694339999999999,0.06533099999999996,0.16103299999999993,0.05304500000000001,2.3147499999999988,Red spruce - Balsam fir forest,7.57,155,155
WF157,Wildfires,31.478,-93.96,WF,1.0,201608010000Z,10.0,TX,USA,48403,2810001000,1.0,1.3,1.3,0.7,0.7,0.7,2.89,0.08,0.9,1.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,13.5449437025,1.69591571906,0.719134029384,0.00043799087907,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,776754.8616549999,0.13872900000000013,0.1637010000000001,1.4795070000000006,25.706338,0.07555600000000004,0.034969000000000035,0.024567000000000005,0.015644000000000016,0.3531879999999999,Loblolly pine - Shortleaf pine - Mixed hardwoods forest,12.17,157,157
WF16,Wildfires,39.655,-121.356,WF,1.0,201608010000Z,10.0,CA,USA,06007,2810001000,0.3,1.4,1.8,0.8,2.5,0.0,2.43,0.14,3.2,1.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.3096741305,4.01849766826,2.73640712182,1.61117683956,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,743057.4171249999,0.2018139999999999,0.23814999999999997,2.3014020000000004,29.705594999999988,0.11359799999999998,0.035919000000000034,0.03786500000000002,0.018679000000000008,0.5442390000000003,Jeffrey pine - Ponderosa pine - Douglas-fir - Black oak forest,8.33,16,16
WF161,Wildfires,31.487,-93.868,WF,1.0,201608010000Z,10.0,TX,USA,48403,2810001000,1.2,0.84,0.25,0.5,0.0,0.0,2.0,0.09,1.0,1.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,6.74755082331,0.745880598229,0.267206072819,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,385631.8539300001,0.06595800000000003,0.07782000000000001,0.6971769999999997,12.541583000000001,0.03576300000000003,0.017239000000000008,0.011584999999999986,0.007602000000000004,0.1666520000000001,Loblolly pine - Slash pine forest,3.17,161,161
WF162,Wildfires,27.054499,-80.950054,WF,1.0,201608010000Z,10.0,FL,USA,12043,2810001000,0.5,4.3,3.7,2.7,0.0,0.0,0.75,0.09,1.6,1.0,0.02,7.0,8.0,9.0,12.0,80.0,40.0,10.2877182041,1.36736332439,0.521116368905,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,591130.7907889998,0.10627800000000001,0.12540600000000007,1.1351200000000004,19.600169999999995,0.057918,0.026604000000000003,0.018849000000000008,0.011919999999999993,0.2709150000000001,Loblolly pine - Slash pine forest with commercial thin,2.69,162,162
WF165,Wildfires,30.447194,-87.42176,WF,1.0,201608010000Z,10.0,Unknown,Unknown,01003,2810001000,0.1,0.16,0.14,0.2,0.1,0.0,1.18,0.28,0.0,0.5,0.07,7.0,8.0,9.0,12.0,80.0,40.0,2.70053086343,0.216458743182,0.0181051272334,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,153231.05638099997,0.023554000000000005,0.027790000000000006,0.24316600000000016,4.781746,0.012626999999999989,0.006742000000000001,0.004056000000000003,0.0028740000000000007,0.05832900000000003,Longleaf pine / Three-awned grass - Pitcher plant grassland,0.43,165,165
WF166,Wildfires,33.312,-79.361,WF,1.0,201608010000Z,10.0,SC,USA,45043,2810001000,0.2,0.5,0.3,0.5,0.2,0.0,6.39,0.17,0.0,1.6,0.04,7.0,8.0,9.0,12.0,80.0,40.0,14.7185540108,3.76677414979,0.905266615557,3.76649950807,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,871912.177955,0.18481100000000011,0.21807800000000005,2.0378890000000003,30.785797999999996,0.10231100000000003,0.03985000000000004,0.033679000000000035,0.018990000000000003,0.48416699999999996,Longleaf pine / Three-awned grass - Pitcher plant savanna,5.1,166,166
WF17,Wildfires,39.566,-120.524,WF,1.0,201608010000Z,10.0,CA,USA,06091,2810001000,0.9,3.1,3.0,1.0,1.0,1.0,0.0,0.04,1.8,4.6,0.02,7.0,8.0,9.0,12.0,80.0,40.0,23.5020689437,21.873484695,37.5784851997,54.2368818121,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1671452.136518,1.1579710000000007,1.3664040000000006,14.155121000000001,121.43105899999996,0.6753050000000006,0.11074399999999997,0.23072799999999996,0.081184,3.316635000000002,Red fir forest,24.97,17,17
WF170,Wildfires,34.448,-77.682,WF,1.0,201608010000Z,10.0,NC,USA,37141,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.08,0.0,10.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,12.0587130722,21.5818137988,74.8466979762,95.9421,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1101133.0892239998,1.6877469999999997,1.9915369999999994,21.078825000000005,153.90399700000003,0.995342,0.11652900000000001,0.34263999999999994,0.10608600000000006,4.9253740000000015,Pond pine / Little gallberry - Fetterbush shrubland,0.85,170,170
WF173,Wildfires,26.837,-98.587,WF,1.0,201608010000Z,10.0,TX,USA,48247,2810001000,0.2,0.2,0.5,0.0,0.0,0.0,0.36,0.14,0.0,0.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,1.81895207282,0.130522753637,0.010055,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,103004.050553,0.01556499999999999,0.018376000000000007,0.16014400000000015,3.196511,0.008329999999999988,0.004514,0.002673000000000001,0.0019089999999999999,0.03843500000000003,Live oak / Sea oats savanna,1.47,173,173
WF174,Wildfires,30.321583,-87.766907,WF,1.0,201608010000Z,10.0,AL,USA,01003,2810001000,0.5,0.5,0.5,1.5,1.0,0.0,3.75,0.14,0.0,0.75,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.6037264809,1.67303029539,0.725013775241,0.00018196007194,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,668576.9357980001,0.12432599999999996,0.14669300000000007,1.3365589999999998,22.48016299999999,0.06796600000000004,0.030255000000000008,0.022174000000000013,0.013719999999999994,0.3186889999999999,Live oak - Sabal palm forest,10.38,174,174
WF175,Wildfires,29.857,-89.525,WF,1.0,201608010000Z,10.0,LA,USA,22087,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,12.5,1.4,7.0,8.0,9.0,12.0,80.0,40.0,4.33162,13.18486,46.52752,59.6594,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,519523.42736199993,1.0222799999999999,1.2062919999999995,12.827597000000003,90.129923,0.6043660000000001,0.06456999999999999,0.20839100000000005,0.06262,2.995583999999999,Smooth cordgrass - Black needlerush grassland,0.0,175,175
WF176,Wildfires,43.167423,-76.188907,WF,1.0,201608010000Z,10.0,NY,USA,36067,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,19.0,1.4,7.0,8.0,9.0,12.0,80.0,40.0,5.45912,63.6804799735,234.719999894,298.799999868,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1672363.0249389997,4.990688000000002,5.889001,62.939588,423.6919600000002,2.958317000000001,0.2834979999999999,1.0218300000000002,0.29708,14.688761999999997,Smooth Cordgrass - Black needlerush grassland with common reed invasion,0.0,176,176
WF180,Wildfires,32.594,-89.059,WF,1.0,201608010000Z,10.0,MS,USA,28099,2810001000,0.4,0.7,1.4,1.8,1.8,0.0,0.6,0.19,1.2,2.0,0.06,7.0,8.0,9.0,12.0,80.0,40.0,11.7505585068,2.73808161824,1.12107446033,1.45664,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,692248.8903300002,0.1496770000000001,0.17661100000000002,1.6538460000000013,24.756127999999997,0.082937,0.03193000000000004,0.027329000000000003,0.01529399999999999,0.3928170000000001,Red maple - Oak - Hickory - Sweetgum forest,12.15,180,180
WF184,Wildfires,29.244,-81.764,WF,1.0,201608010000Z,10.0,FL,USA,12083,2810001000,0.1,0.5,1.0,0.8,0.0,0.0,2.1,0.12,0.2,1.25,0.08,7.0,8.0,9.0,12.0,80.0,40.0,10.3761802612,0.944984980771,0.261491086128,0.000140354361219,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,590189.8965689999,0.09559200000000004,0.11279500000000003,0.9983470000000003,18.797154000000003,0.05153400000000003,0.026195,0.016621000000000007,0.011344999999999987,0.23905500000000013,Longleaf pine / Turkey oak forest,16.25,184,184
WF185,Wildfires,30.619,-83.96,WF,1.0,201608010000Z,10.0,FL,USA,12065,2810001000,0.1,0.2,0.2,0.1,0.0,0.0,0.24,0.12,0.0,0.4,0.08,7.0,8.0,9.0,12.0,80.0,40.0,3.09321271827,0.285017624639,0.0856141177048,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,176008.65178,0.028677000000000015,0.03383200000000003,0.2999079999999999,5.618801999999999,0.015461999999999991,0.007826999999999994,0.0049810000000000045,0.0033860000000000014,0.07180400000000005,Longleaf pine / Turkey oak forest with prescribed fire,4.65,185,185
WF186,Wildfires,33.029,-82.326,WF,1.0,201608010000Z,10.0,GA,USA,13163,2810001000,0.2,0.5,0.14,0.3,0.5,0.0,0.58,0.06,0.2,0.75,0.04,7.0,8.0,9.0,12.0,80.0,40.0,7.82757566291,0.814114726925,0.365958919864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,446634.946703,0.07659200000000004,0.09037600000000004,0.8097420000000002,14.555530999999993,0.04153100000000001,0.02000800000000001,0.013465999999999994,0.008820999999999992,0.19354600000000002,Turkey oak - Bluejack oak forest,12.87,186,186
WF188,Wildfires,26.915985,-81.015666,WF,1.0,201608010000Z,10.0,FL,USA,12043,2810001000,0.4,0.6,0.4,1.1,0.0,0.0,2.09,0.0,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,4.89887042658,0.456911856724,0.067429866405,0.00064891782435,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,278830.56166,0.044375000000000026,0.05237300000000004,0.46186299999999975,8.811821000000004,0.023887000000000012,0.01232899999999999,0.007693000000000005,0.0053010000000000045,0.11064500000000005,Sand pine - Oak forest,4.76,188,188
WF19,Wildfires,42.468497,-120.793708,WF,1.0,201608010000Z,10.0,OR,USA,41037,2810001000,0.5,1.5,3.0,0.5,4.0,19.0,0.05,0.01,11.2,2.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,21.81802025,18.9970048569,25.8948506698,19.2982632743,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1522393.6350439999,0.904148,1.0668960000000003,10.982416000000002,98.41969600000003,0.5255440000000001,0.09348599999999999,0.179148,0.06529599999999997,2.575347999999998,White fir - Giant sequoia - Sugar pine forest,18.39,19,19
WF191,Wildfires,26.874,-81.766,WF,1.0,201608010000Z,10.0,FL,USA,12015,2810001000,0.08,0.35,0.4,1.0,0.0,0.0,4.86,0.16,0.0,0.4,0.04,7.0,8.0,9.0,12.0,80.0,40.0,9.30393464971,0.793919649741,0.099798153348,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,528503.1275569999,0.08258900000000004,0.09746600000000007,0.855741,16.593264,0.04435900000000004,0.023319000000000003,0.014261999999999992,0.009988999999999987,0.20514900000000005,Longleaf pine - Slash pine / Gallberry forest,1.99,191,191
WF196,Wildfires,34.723,-98.536,WF,1.0,201608010000Z,10.0,OK,USA,40031,2810001000,0.3,0.56,0.15,0.5,0.0,0.0,1.77,0.0,1.5,0.2,0.1,7.0,8.0,9.0,12.0,80.0,40.0,2.48372546607,0.545423937079,0.515253666452,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,145915.74605699998,0.035698,0.042123000000000015,0.40087100000000003,5.572781999999998,0.019939000000000002,0.006965000000000005,0.006612000000000006,0.003467000000000001,0.09499999999999993,Loblolly pine / Bluestem forest,0.32,196,196
WF2,Wildfires,47.0,-122.588,WF,1.0,201608010000Z,10.0,WA,USA,53053,2810001000,1.0,2.0,4.0,2.0,3.0,6.0,3.29,0.13,8.0,3.0,0.03,7.0,8.0,9.0,12.0,80.0,40.0,24.1206144022,17.1736860742,38.2844499913,41.3173229352,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1627603.1562279998,1.0960130000000001,1.293288000000001,13.359889000000003,116.88470500000007,0.6382340000000001,0.10862499999999994,0.217842,0.07787299999999996,3.1314500000000014,Western hemlock - Western redcedar - Douglas-fir forest,20.96,2,2
WF203,Wildfires,25.478,-80.93,WF,1.0,201608010000Z,10.0,FL,USA,12087,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.5,0.9,7.0,8.0,9.0,12.0,80.0,40.0,3.22842767621,0.204147509274,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,182451.98831999997,0.026897,0.03174,0.27468899999999996,5.610322999999999,0.014343000000000002,0.008002999999999998,0.0045899999999999995,0.0033649999999999995,0.06599300000000001,Sawgrass - Muhlenbergia grassland,0.0,203,203
WF208,Wildfires,48.044,-116.151,WF,1.0,201608010000Z,10.0,ID,USA,16017,2810001000,0.5,1.6,3.3,4.3,8.9,3.4,0.78,0.05,3.0,2.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,22.1465470229,19.8898156124,17.7151399416,12.7588589765,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1547565.1564020002,0.7857580000000004,0.9272109999999995,9.480171999999984,88.84569899999993,0.45513600000000004,0.08770299999999998,0.15477899999999983,0.058513999999999955,2.225032999999999,Grand fir - Douglas-fir forest,11.21,208,208
WF21,Wildfires,40.926,-106.375,WF,1.0,201608010000Z,10.0,CO,USA,08057,2810001000,0.2,1.0,2.5,8.0,0.5,0.0,0.0,0.01,0.9,1.0,0.01,7.0,8.0,9.0,12.0,80.0,40.0,8.87257129522,4.54408884538,2.48990128437,0.851658318963,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,561946.0498559999,0.18145199999999997,0.21412199999999987,2.1134169999999997,24.425309000000002,0.10322399999999995,0.027851000000000004,0.03466499999999999,0.01558399999999999,0.4983410000000001,Lodgepole pine early seral forest,0.63,21,21
